기준_날짜,행정동_ID,승객_수
2023-05-24,1115061,4776.0
2023-06-03,1123075,31915.0
2023-07-17,1125054,16733.0
2023-04-08,1123071,4561.0
2023-06-02,1125063,4962.0
2023-08-22,1103072,9951.0
2023-08-21,1124065,10433.0
2023-03-31,1110063,36639.0
2023-04-24,1119056,60688.0
2023-08-30,1107073,22435.0
2023-05-12,1107055,5298.0
2023-08-24,1104059,11521.0
2023-09-25,1117069,31609.0
2023-01-22,1108064,1892.0
2023-03-18,1110055,13965.0
2023-11-09,1115064,6529.0
2023-05-17,1113071,6512.0
2023-09-20,1103059,3291.0
2023-04-08,1121068,26859.0
2023-10-02,1106091,4757.0
2023-05-04,1102059,56920.0
2023-03-11,1123072,11855.0
2023-06-10,1125063,4195.0
2023-12-24,1102070,2415.0
2023-12-13,1108065,20997.0
2023-06-03,1108063,9533.0
2023-12-09,1121069,18245.0
2023-07-16,1108060,11247.0
2023-05-15,1119063,21484.0
2023-03-24,1120069,6899.0
2023-02-25,1101069,3338.0
2023-12-21,1102060,69505.0
2023-08-22,1107072,27312.0
2023-12-28,1101056,9055.0
2023-06-23,1116066,2503.0
2023-04-26,1119072,
2023-06-09,1118055,12088.0
2023-04-23,1124061,11458.0
2023-08-25,1124058,13862.0
2023-03-26,1101064,38854.0
2023-04-30,1101072,7186.0
2023-12-16,1110061,4500.0
2023-03-15,1103072,9690.0
2023-03-31,1114059,22909.0
2023-08-31,1120070,17686.0
2023-07-12,1109073,8356.0
2023-10-17,1116058,4155.0
2023-05-29,1116054,19960.0
2023-11-25,1110056,3709.0
2023-07-16,1108059,3173.0
2023-01-09,1111065,19877.0
2023-05-16,1115058,7621.0
2023-05-15,1115054,9732.0
2023-06-10,1110062,9400.0
2023-03-22,1104055,27233.0
2023-02-04,1103063,4440.0
2023-05-05,1109060,35761.0
2023-02-28,1113074,6987.0
2023-01-02,1123067,28807.0
2023-05-25,1124063,29297.0
2023-05-26,1116069,19110.0
2023-11-09,1116055,9308.0
2023-09-23,1110064,9509.0
2023-04-23,1103074,26276.0
2023-07-13,1121082,9816.0
2023-01-07,1121068,23860.0
2023-08-23,1122057,22013.0
2023-03-07,1116057,5208.0
2023-01-29,1106073,7061.0
2023-06-11,1102071,13182.0
2023-04-15,1101072,5737.0
2023-03-25,1122061,5630.0
2023-02-26,1125070,7592.0
2023-05-14,1106080,9487.0
2023-11-22,1112065,29936.0
2023-09-24,1103063,6763.0
2023-03-06,1110054,6703.0
2023-04-19,1111072,17662.0
2023-06-26,1101071,19768.0
2023-01-19,1104069,3470.0
2023-11-22,1103059,3206.0
2023-12-28,1114075,8172.0
2023-05-02,1102057,40540.0
2023-08-22,1104058,5113.0
2023-08-01,1124064,7804.0
2023-01-01,1109072,20790.0
2023-02-05,1103053,23049.0
2023-10-01,1112073,6142.0
2023-04-10,1109075,9571.0
2023-06-09,1118059,4145.0
2023-04-13,1101064,55130.0
2023-10-19,1125073,11043.0
2023-02-23,1120052,14142.0
2023-05-21,1106083,39552.0
2023-08-05,1125072,2395.0
2023-06-16,1114066,209291.0
2023-01-11,1110064,10529.0
2023-06-14,1102073,10046.0
2023-11-04,1114059,13176.0
2023-09-01,1119069,19907.0
2023-10-06,1109074,16857.0
2023-06-12,1122056,3326.0
2023-10-21,1116061,12285.0
2023-05-30,1119073,26820.0
2023-01-14,1107070,7597.0
2023-06-13,1111060,8954.0
2023-10-28,1125066,52711.0
2023-09-16,1115053,16055.0
2023-03-17,1122055,16373.0
2023-05-14,1101070,5966.0
2023-03-06,1113076,30173.0
2023-05-30,1102054,149841.0
2023-01-29,1116063,5008.0
2023-11-04,1119071,4092.0
2023-11-19,1122063,5840.0
2023-08-03,1116065,2269.0
2023-06-20,1121083,16836.0
2023-03-26,1124057,7217.0
2023-04-25,1108071,12145.0
2023-08-06,1101072,4536.0
2023-01-18,1110052,9917.0
2023-01-20,1107070,11296.0
2023-07-26,1101072,7923.0
2023-04-21,1103073,102334.0
2023-10-16,1109073,7492.0
2023-07-19,1104067,6291.0
2023-04-09,1112067,11400.0
2023-11-28,1121082,10029.0
2023-05-23,1125052,28927.0
2023-09-17,1101055,6594.0
2023-05-23,1105055,4640.0
2023-05-23,1111065,22404.0
2023-05-29,1106083,42367.0
2023-07-28,1102065,6577.0
2023-09-13,1124062,2835.0
2023-05-18,1115059,4172.0
2023-04-11,1103073,91106.0
2023-02-24,1122060,111821.0
2023-10-13,1105054,10118.0
2023-02-12,1119070,3884.0
2023-05-19,1123072,21477.0
2023-02-12,1122056,1130.0
2023-05-29,1125056,3038.0
2023-01-30,1112074,14262.0
2023-01-20,1110059,45850.0
2023-04-26,1123066,
2023-02-22,1122051,64659.0
2023-06-25,1111051,7140.0
2023-09-22,1122052,124691.0
2023-03-29,1119066,4498.0
2023-12-18,1116061,15457.0
2023-03-08,1125070,13007.0
2023-09-23,1105053,62884.0
2023-01-03,1109071,32418.0
2023-01-01,1105060,13591.0
2023-02-16,1112056,17748.0
2023-12-21,1122051,64536.0
2023-07-26,1123074,14637.0
2023-09-22,1103072,10446.0
2023-05-23,1120072,66511.0
2023-07-31,1123079,90910.0
2023-08-13,1114063,1373.0
2023-08-09,1113073,52121.0
2023-09-03,1106081,45639.0
2023-04-18,1116061,15607.0
2023-06-18,1120067,2742.0
2023-10-01,1125061,7763.0
2023-11-14,1121064,81986.0
2023-04-14,1119074,53560.0
2023-09-23,1121064,68478.0
2023-11-29,1115072,32174.0
2023-08-05,1121082,7485.0
2023-08-07,1111065,19903.0
2023-04-22,1124066,25980.0
2023-09-27,1117061,14898.0
2023-08-24,1125058,21680.0
2023-07-26,1121066,15334.0
2023-10-07,1101072,8425.0
2023-01-01,1102067,2109.0
2023-01-10,1109060,56634.0
2023-03-23,1115053,23092.0
2023-05-27,1103063,4498.0
2023-09-29,1110063,13400.0
2023-02-17,1101058,10336.0
2023-05-12,1112074,15951.0
2023-07-22,1119073,26558.0
2023-05-27,1121073,18485.0
2023-05-13,1113062,35778.0
2023-05-19,1116069,19004.0
2023-10-07,1108071,8795.0
2023-06-19,1103070,5965.0
2023-09-08,1116073,85502.0
2023-04-20,1109069,13837.0
2023-04-13,1116065,2241.0
2023-08-25,1111051,12725.0
2023-07-06,1106073,12859.0
2023-09-27,1120073,59406.0
2023-10-16,1119068,20390.0
2023-03-16,1111056,31067.0
2023-03-23,1103052,16865.0
2023-01-04,1115072,30496.0
2023-03-03,1115053,23455.0
2023-12-27,1122067,26517.0
2023-09-21,1112071,48475.0
2023-02-11,1112057,7696.0
2023-02-02,1120070,16875.0
2023-01-16,1122064,26788.0
2023-08-04,1122067,25406.0
2023-07-08,1120055,7804.0
2023-05-29,1114069,5004.0
2023-01-27,1104056,46891.0
2023-11-13,1103066,4095.0
2023-08-17,1105060,34503.0
2023-05-01,1108083,17411.0
2023-12-26,1106086,11341.0
2023-10-01,1124068,2027.0
2023-04-26,1117069,
2023-07-20,1114072,8396.0
2023-04-09,1109072,27661.0
2023-07-10,1108068,9997.0
2023-05-11,1108078,7247.0
2023-11-21,1110064,10922.0
2023-12-20,1121061,10220.0
2023-08-20,1105060,16764.0
2023-12-09,1113052,15255.0
2023-06-18,1120052,8548.0
2023-06-26,1123066,26480.0
2023-11-10,1116053,8809.0
2023-12-10,1116051,7566.0
2023-06-06,1123060,9805.0
2023-03-05,1116052,6860.0
2023-09-16,1118054,13561.0
2023-02-17,1111079,41133.0
2023-04-17,1101068,132.0
2023-05-15,1114066,187318.0
2023-01-06,1123066,26445.0
2023-03-30,1112074,16005.0
2023-04-17,1102072,2631.0
2023-01-11,1116069,17660.0
2023-10-08,1109075,6157.0
2023-06-06,1123076,9379.0
2023-11-02,1101073,20690.0
2023-03-30,1121062,38932.0
2023-01-28,1122066,42278.0
2023-10-11,1104068,49193.0
2023-08-31,1124057,11693.0
2023-01-29,1113074,4176.0
2023-09-20,1124069,45327.0
2023-02-26,1102067,2400.0
2023-05-20,1119055,23173.0
2023-08-13,1107068,2482.0
2023-09-25,1104072,5858.0
2023-02-11,1118055,9329.0
2023-07-12,1116065,2490.0
2023-03-12,1111064,4047.0
2023-05-17,1114068,6823.0
2023-12-05,1125059,3760.0
2023-06-24,1117069,17763.0
2023-12-27,1106087,20589.0
2023-08-05,1124065,6172.0
2023-11-10,1109060,61828.0
2023-09-06,1116067,29232.0
2023-01-20,1104055,14337.0
2023-09-16,1124082,10465.0
2023-12-13,1117067,15379.0
2023-10-05,1110051,9250.0
2023-08-22,1113071,6556.0
2023-07-26,1101054,4881.0
2023-01-06,1115062,5518.0
2023-01-08,1111056,11244.0
2023-10-13,1124063,30510.0
2023-08-14,1101056,8072.0
2023-12-22,1117064,11593.0
2023-06-27,1104062,17069.0
2023-09-26,1118060,8201.0
2023-04-15,1107061,2772.0
2023-09-18,1124061,19111.0
2023-02-13,1116070,20064.0
2023-02-09,1109072,43428.0
2023-07-01,1121066,12688.0
2023-06-16,1124081,31964.0
2023-12-14,1111061,6745.0
2023-12-11,1106073,12190.0
2023-09-14,1125070,12828.0
2023-03-16,1125067,4922.0
2023-02-12,1121066,8916.0
2023-06-16,1121063,85856.0
2023-06-08,1108061,16864.0
2023-12-27,1118059,3749.0
2023-08-06,1112071,27737.0
2023-11-10,1104069,3523.0
2023-05-21,1107054,7168.0
2023-09-22,1116069,19155.0
2023-09-14,1101069,5835.0
2023-12-25,1120052,9316.0
2023-05-28,1122065,5153.0
2023-12-31,1114076,17741.0
2023-04-11,1120054,21084.0
2023-09-02,1105057,12160.0
2023-02-07,1112072,10795.0
2023-01-27,1105059,49640.0
2023-09-04,1109064,10512.0
2023-05-18,1123065,19656.0
2023-07-13,1108064,6766.0
2023-11-15,1102052,96145.0
2023-01-03,1124065,9808.0
2023-05-02,1122053,81623.0
2023-08-01,1125065,16324.0
2023-06-27,1116055,9218.0
2023-10-16,1122057,22797.0
2023-07-04,1121069,22381.0
2023-06-09,1108059,5990.0
2023-03-02,1102052,83787.0
2023-10-12,1105055,4803.0
2023-02-14,1109074,15223.0
2023-08-11,1125055,3904.0
2023-03-01,1110055,11268.0
2023-02-20,1108065,17899.0
2023-02-02,1117054,103499.0
2023-03-26,1115065,1904.0
2023-12-11,1110063,33379.0
2023-04-02,1112051,19359.0
2023-02-13,1103065,15057.0
2023-09-20,1104068,50069.0
2023-01-20,1114077,49818.0
2023-07-31,1120072,58178.0
2023-08-13,1105056,3594.0
2023-07-01,1124051,2733.0
2023-02-14,1123064,160205.0
2023-05-07,1104069,1660.0
2023-02-01,1110063,33822.0
2023-07-30,1121081,6454.0
2023-07-28,1123075,43024.0
2023-08-18,1106072,31815.0
2023-03-02,1101061,184108.0
2023-06-07,1103064,3054.0
2023-10-18,1108062,13495.0
2023-02-12,1122052,49004.0
2023-03-02,1111066,55940.0
2023-12-06,1108072,28507.0
2023-09-28,1112068,4302.0
2023-08-24,1108064,7083.0
2023-09-01,1117055,7614.0
2023-10-30,1117071,28860.0
2023-01-28,1113064,6645.0
2023-04-10,1111072,17384.0
2023-01-21,1104073,7211.0
2023-03-25,1114068,6558.0
2023-12-27,1124066,38353.0
2023-11-30,1119054,165707.0
2023-08-30,1110062,13213.0
2023-08-09,1104072,5297.0
2023-11-05,1107071,15713.0
2023-02-22,1109073,7715.0
2023-06-13,1115062,5828.0
2023-02-25,1116069,13514.0
2023-10-23,1115052,30815.0
2023-07-09,1121061,5452.0
2023-05-24,1125071,21321.0
2023-03-30,1121081,11663.0
2023-12-14,1103074,40509.0
2023-07-17,1117069,29416.0
2023-07-03,1116073,81028.0
2023-03-24,1118061,13513.0
2023-07-22,1101060,1607.0
2023-04-26,1109075,
2023-11-01,1103071,9211.0
2023-05-28,1110053,4232.0
2023-05-08,1113052,19443.0
2023-12-01,1124061,20264.0
2023-09-28,1111077,5541.0
2023-06-20,1125061,14177.0
2023-11-08,1124068,5106.0
2023-01-27,1123068,4007.0
2023-08-30,1113052,19350.0
2023-05-05,1124066,19110.0
2023-07-10,1107069,26880.0
2023-01-29,1117055,4193.0
2023-06-10,1121057,13537.0
2023-11-04,1110061,4324.0
2023-03-03,1106084,10819.0
2023-08-31,1115062,5603.0
2023-06-26,1103063,5917.0
2023-04-24,1113065,6111.0
2023-10-02,1121083,10332.0
2023-12-12,1110056,4583.0
2023-03-16,1121066,15407.0
2023-12-06,1110059,49178.0
2023-01-12,1111064,6995.0
2023-04-06,1122064,33974.0
2023-05-13,1112059,14869.0
2023-10-10,1120073,56056.0
2023-04-05,1121071,6013.0
2023-04-15,1108076,7484.0
2023-08-17,1117061,13143.0
2023-09-01,1118051,96726.0
2023-01-23,1125073,5446.0
2023-02-04,1119062,10641.0
2023-01-10,1115052,30428.0
2023-03-29,1125056,5500.0
2023-07-26,1120053,53931.0
2023-01-13,1103058,13259.0
2023-10-02,1112073,6822.0
2023-06-16,1102059,55162.0
2023-08-26,1113070,9751.0
2023-03-11,1121066,12554.0
2023-01-07,1124055,7789.0
2023-12-30,1124061,15297.0
2023-02-16,1119065,6574.0
2023-08-27,1122059,11289.0
2023-03-20,1101055,13153.0
2023-11-23,1114068,6889.0
2023-02-10,1117052,4208.0
2023-08-15,1111077,7207.0
2023-10-09,1115062,3162.0
2023-07-13,1104070,46086.0
2023-09-29,1116053,2540.0
2023-12-03,1111077,7235.0
2023-02-26,1101053,47062.0
2023-08-09,1124065,10296.0
2023-01-07,1114078,19255.0
2023-03-24,1104069,3466.0
2023-10-18,1107068,5156.0
2023-12-16,1125067,3930.0
2023-05-24,1101070,7283.0
2023-02-26,1118053,5992.0
2023-10-08,1113066,4224.0
2023-07-31,1116064,48465.0
2023-08-03,1121063,72791.0
2023-01-17,1111074,6390.0
2023-12-12,1122051,66143.0
2023-07-01,1118052,18279.0
2023-05-11,1101055,13166.0
2023-04-29,1111072,11880.0
2023-02-14,1124079,28795.0
2023-12-19,1124057,12070.0
2023-10-14,1124061,16055.0
2023-07-22,1111072,11484.0
2023-09-19,1124060,23921.0
2023-11-25,1125056,3677.0
2023-03-10,1121078,15424.0
2023-06-27,1114066,190454.0
2023-04-05,1117062,10493.0
2023-01-30,1125056,4967.0
2023-02-02,1112073,11813.0
2023-09-23,1104070,33408.0
2023-10-12,1122060,97300.0
2023-07-16,1105055,3019.0
2023-10-06,1112055,45562.0
2023-04-14,1110064,11143.0
2023-06-14,1112052,21164.0
2023-08-30,1102058,12300.0
2023-01-02,1108063,10070.0
2023-06-21,1120056,7469.0
2023-08-12,1124067,13343.0
2023-01-06,1121082,9716.0
2023-01-12,1115065,3616.0
2023-10-16,1121083,16148.0
2023-02-05,1114060,21965.0
2023-04-10,1124068,4888.0
2023-10-04,1122051,60314.0
2023-05-14,1125055,2028.0
2023-02-24,1124079,29617.0
2023-06-21,1110063,34091.0
2023-10-12,1102060,70000.0
2023-02-14,1112051,33947.0
2023-03-11,1117070,5765.0
2023-08-18,1124067,22860.0
2023-02-21,1120068,45668.0
2023-06-10,1117065,3496.0
2023-12-01,1108072,28055.0
2023-05-28,1101054,2785.0
2023-05-19,1122054,14328.0
2023-08-13,1121080,47896.0
2023-06-14,1113075,91413.0
2023-08-03,1125056,5123.0
2023-01-27,1103058,13638.0
2023-12-26,1104071,8115.0
2023-09-08,1101073,20326.0
2023-09-19,1107061,3902.0
2023-07-12,1105063,20696.0
2023-12-02,1112066,13899.0
2023-10-15,1106087,10882.0
2023-08-09,1108076,9187.0
2023-10-13,1101064,59959.0
2023-05-08,1125071,20684.0
2023-04-07,1117065,4565.0
2023-05-16,1101053,98731.0
2023-02-24,1117071,28475.0
2023-09-30,1102065,2687.0
2023-05-05,1121057,9338.0
2023-09-02,1102054,121643.0
2023-06-09,1109063,16286.0
2023-01-14,1104058,3323.0
2023-08-05,1123074,8124.0
2023-07-09,1125074,10296.0
2023-05-11,1101061,202809.0
2023-09-19,1103066,4588.0
2023-04-24,1107062,26607.0
2023-05-01,1115072,21995.0
2023-05-18,1112074,15449.0
2023-07-20,1116061,15914.0
2023-10-02,1120052,9059.0
2023-04-08,1105058,3077.0
2023-06-15,1121058,18154.0
2023-05-06,1101064,38381.0
2023-01-18,1104069,3488.0
2023-06-18,1111073,2211.0
2023-02-10,1112071,45557.0
2023-08-01,1121071,5615.0
2023-05-23,1118051,96940.0
2023-04-10,1125051,12519.0
2023-03-04,1121066,12148.0
2023-04-03,1116054,37355.0
2023-08-06,1123059,10765.0
2023-07-03,1115052,30669.0
2023-10-21,1116064,34459.0
2023-02-14,1112057,9742.0
2023-02-12,1108083,11632.0
2023-02-12,1108064,2849.0
2023-11-18,1124052,4287.0
2023-10-17,11170740,
2023-12-17,1124056,3958.0
2023-03-23,1125051,12524.0
2023-09-11,1124082,15341.0
2023-04-07,1116074,37630.0
2023-07-29,1112056,13547.0
2023-01-12,1117072,33853.0
2023-06-25,1101053,44764.0
2023-08-05,1113052,12645.0
2023-02-04,1125056,3739.0
2023-02-17,1120073,57229.0
2023-08-22,1123076,18285.0
2023-02-01,1104068,51235.0
2023-12-24,1125054,8506.0
2023-11-30,1105065,7376.0
2023-09-04,1122068,11166.0
2023-02-15,1113068,20148.0
2023-01-24,1124077,60786.0
2023-01-15,1110053,4255.0
2023-03-20,1108068,10540.0
2023-09-14,1114073,34266.0
2023-04-23,1124053,6897.0
2023-10-24,1109072,43813.0
2023-01-22,1119067,1811.0
2023-01-11,1106090,9956.0
2023-02-27,1103053,38907.0
2023-06-19,1121080,90599.0
2023-04-18,1104067,6093.0
2023-09-22,1124069,45988.0
2023-03-06,1116070,20942.0
2023-08-26,1108077,11876.0
2023-02-22,1123077,73612.0
2023-12-30,1120056,5250.0
2023-10-11,1123076,18800.0
2023-01-11,1109069,12770.0
2023-07-15,1123059,17541.0
2023-06-14,1122054,13796.0
2023-02-28,1108066,41036.0
2023-05-31,1119071,5122.0
2023-02-04,1116059,4240.0
2023-10-22,1117065,2532.0
2023-09-24,1112057,5881.0
2023-09-06,1123071,7198.0
2023-04-09,1101071,26755.0
2023-12-19,1116058,4199.0
2023-09-16,1103064,3488.0
2023-02-06,1104067,5859.0
2023-11-27,1123051,12694.0
2023-03-25,1116058,3468.0
2023-08-07,1116065,2334.0
2023-07-21,1107052,7302.0
2023-10-01,1123072,7344.0
2023-09-16,1106090,7292.0
2023-05-29,1110062,7546.0
2023-07-01,1120054,15936.0
2023-01-28,1123066,13635.0
2023-06-22,1121058,17623.0
2023-04-08,1124055,8657.0
2023-06-13,1119076,37787.0
2023-02-09,1111064,7044.0
2023-03-11,1119069,12729.0
2023-07-07,1116073,85306.0
2023-01-01,1113069,5707.0
2023-07-10,1116074,37120.0
2023-04-12,1122068,11789.0
2023-04-15,1104057,10046.0
2023-04-10,1121057,16386.0
2023-07-27,1105054,9657.0
2023-09-08,1114071,7968.0
2023-09-29,1122058,4020.0
2023-10-22,1114071,5410.0
2023-07-08,1106072,21944.0
2023-09-06,1116051,14662.0
2023-06-09,1119068,21219.0
2023-04-03,1121080,95457.0
2023-12-09,1120052,12496.0
2023-06-01,1112059,19113.0
2023-08-26,1123079,74225.0
2023-08-23,1123064,153094.0
2023-07-03,1116069,18550.0
2023-02-22,1117055,7701.0
2023-10-21,1124055,8849.0
2023-02-19,1103066,3198.0
2023-03-17,1105059,58246.0
2023-01-18,1123076,17064.0
2023-03-19,1118052,12801.0
2023-05-18,1120072,65922.0
2023-03-08,1104071,8294.0
2023-05-14,1110057,6044.0
2023-08-06,1120055,5229.0
2023-01-27,1108060,19522.0
2023-03-10,1116066,2312.0
2023-08-07,1122054,13888.0
2023-05-19,1115071,16099.0
2023-04-12,1117068,27888.0
2023-09-07,1118060,8156.0
2023-01-08,1119066,2287.0
2023-12-05,1102058,16062.0
2023-09-24,1124082,7884.0
2023-09-02,1106084,7151.0
2023-06-04,1103072,5184.0
2023-02-26,1107055,2522.0
2023-03-13,1113065,5991.0
2023-04-25,1116064,52824.0
2023-11-18,1117061,9651.0
2023-01-25,1115054,8606.0
2023-10-04,1102065,6204.0
2023-09-26,1101067,10479.0
2023-11-18,1117055,5929.0
2023-05-18,1112068,9341.0
2023-01-16,1124062,2279.0
2023-02-11,1115057,3895.0
2023-03-13,1114068,6302.0
2023-03-09,1112058,35174.0
2023-10-15,1123073,1865.0
2023-12-15,1116065,2592.0
2023-11-30,1108063,11344.0
2023-05-06,1113075,61597.0
2023-09-12,1124057,11863.0
2023-06-07,1107062,27133.0
2023-10-15,1119055,16268.0
2023-05-23,1125071,21649.0
2023-04-16,1116053,4058.0
2023-06-12,1111053,14123.0
2023-09-05,1112051,37109.0
2023-05-20,1113073,34092.0
2023-05-21,1105060,17874.0
2023-12-05,1120070,17568.0
2023-12-14,1115066,30762.0
2023-05-09,1111058,12723.0
2023-10-14,1104057,10199.0
2023-06-26,1112072,11384.0
2023-02-10,1105058,3697.0
2023-12-05,1106082,33856.0
2023-07-18,1111073,4091.0
2023-03-20,1107059,7171.0
2023-09-06,1108071,12731.0
2023-09-28,1103071,3524.0
2023-09-29,1116064,12266.0
2023-05-02,1116064,53006.0
2023-04-01,1103070,5023.0
2023-07-10,1119073,26191.0
2023-04-01,1107062,20642.0
2023-01-02,1107059,6153.0
2023-11-23,1103053,46361.0
2023-06-29,1110063,31698.0
2023-05-27,1120072,47299.0
2023-02-23,1109071,33824.0
2023-12-10,1122061,3902.0
2023-07-19,1118052,29834.0
2023-10-10,1122064,33297.0
2023-06-11,1105067,11935.0
2023-01-03,1119069,17780.0
2023-04-06,1122056,3288.0
2023-07-14,1101053,87735.0
2023-10-15,1124078,22427.0
2023-12-20,1108068,11786.0
2023-05-12,1111079,47102.0
2023-06-09,1115058,7910.0
2023-09-16,1122064,18760.0
2023-03-13,1119071,4716.0
2023-10-08,1111073,2220.0
2023-03-20,1120066,13845.0
2023-04-25,1117071,30104.0
2023-04-17,1125071,20419.0
2023-07-16,1121062,19969.0
2023-04-27,1107072,31543.0
2023-05-29,1123065,9017.0
2023-05-17,1106088,17008.0
2023-02-11,1124075,15114.0
2023-05-27,1123077,46063.0
2023-09-11,1113052,19066.0
2023-06-02,1118061,13700.0
2023-05-06,1108081,9714.0
2023-10-28,1109069,9936.0
2023-02-04,1101057,1715.0
2023-03-03,1125070,13242.0
2023-05-12,1112059,19975.0
2023-05-13,1103064,4035.0
2023-07-02,1117068,12362.0
2023-02-19,1103064,1849.0
2023-12-03,1104057,7332.0
2023-03-11,1116072,6627.0
2023-11-25,1120072,53293.0
2023-07-26,1112072,11642.0
2023-09-04,1122052,117818.0
2023-11-19,1106084,5166.0
2023-07-05,1125063,4922.0
2023-12-15,1121068,32985.0
2023-04-19,1112068,9309.0
2023-01-20,1103058,12766.0
2023-04-30,1124082,8227.0
2023-06-23,1106082,33465.0
2023-09-21,1124071,19377.0
2023-08-09,1103057,6562.0
2023-06-29,1122055,14467.0
2023-04-14,1122057,23864.0
2023-05-30,1121066,15465.0
2023-12-25,1124077,135716.0
2023-05-26,1102070,4184.0
2023-10-18,1119055,38777.0
2023-04-29,1123058,43462.0
2023-11-21,1110065,26249.0
2023-04-13,1124069,45892.0
2023-06-07,1105058,3806.0
2023-04-15,1115052,21200.0
2023-01-13,1124063,28537.0
2023-02-14,1115054,9602.0
2023-08-25,1123066,27637.0
2023-08-13,1123076,8242.0
2023-04-29,1108081,10660.0
2023-08-29,1115064,6545.0
2023-05-28,1115071,8332.0
2023-07-02,1104057,7732.0
2023-02-19,1113066,4006.0
2023-03-13,1117052,4198.0
2023-02-27,1101055,7662.0
2023-09-29,1113052,7502.0
2023-11-26,1108072,13648.0
2023-12-14,1112073,12791.0
2023-12-06,1122051,64898.0
2023-10-29,1117071,16466.0
2023-10-27,1124055,12202.0
2023-12-07,1111079,41679.0
2023-09-12,1123073,3572.0
2023-12-17,1112051,17226.0
2023-10-21,1110061,4384.0
2023-08-15,1102065,4378.0
2023-04-07,1110057,9894.0
2023-07-10,1114072,8433.0
2023-08-20,1103063,6067.0
2023-07-06,1113065,6413.0
2023-11-24,1108059,5872.0
2023-07-08,1124079,24774.0
2023-04-20,1121073,30593.0
2023-01-10,1120067,4165.0
2023-12-15,1116059,5878.0
2023-07-14,1104056,47099.0
2023-09-08,1116071,42507.0
2023-05-29,1102065,4516.0
2023-06-26,1110064,10169.0
2023-01-11,1109071,33820.0
2023-03-04,1108081,11429.0
2023-10-23,1120052,14182.0
2023-08-17,1116061,16044.0
2023-05-17,1101058,11608.0
2023-02-03,1122053,84229.0
2023-09-01,1109063,16006.0
2023-10-24,1115060,6343.0
2023-09-04,1107071,32642.0
2023-03-09,1111073,4252.0
2023-12-22,1111069,27050.0
2023-01-05,1123067,31299.0
2023-10-31,1122067,28675.0
2023-06-01,1117065,4417.0
2023-06-17,1112068,6289.0
2023-10-02,1117054,46352.0
2023-03-01,1105054,6417.0
2023-03-16,1119070,5948.0
2023-09-07,1125054,17268.0
2023-10-18,1102073,10121.0
2023-05-07,1111056,12913.0
2023-06-17,1102052,58679.0
2023-03-26,1120071,14858.0
2023-06-15,1124061,19855.0
2023-07-22,1101067,8224.0
2023-04-29,1106086,8220.0
2023-10-21,1110063,28725.0
2023-01-02,1113074,6869.0
2023-02-20,1125074,18564.0
2023-12-20,1123065,20662.0
2023-01-03,1117062,9797.0
2023-09-25,1106084,11210.0
2023-10-06,1109069,14115.0
2023-02-02,1113068,21189.0
2023-07-12,1105061,24071.0
2023-01-01,1113075,40698.0
2023-11-27,1122065,10525.0
2023-08-26,1106091,6264.0
2023-03-24,1119071,4823.0
2023-02-24,1121064,88995.0
2023-10-12,1118055,11536.0
2023-07-12,1121068,32991.0
2023-03-20,1112055,44050.0
2023-10-08,1113075,58277.0
2023-12-16,1124061,16816.0
2023-08-15,1103074,24077.0
2023-12-06,1114066,184181.0
2023-06-09,1109070,29623.0
2023-04-13,1122055,15954.0
2023-06-01,1101055,13324.0
2023-01-19,1122053,81910.0
2023-08-26,1125052,17662.0
2023-03-13,1107068,5002.0
2023-11-30,1106087,21144.0
2023-07-06,1108082,62268.0
2023-02-03,1116053,8192.0
2023-06-25,1124069,16188.0
2023-10-06,1101060,2256.0
2023-02-09,1116071,38047.0
2023-02-25,1116073,61342.0
2023-09-18,1108066,41788.0
2023-05-08,1116051,14377.0
2023-05-26,1111059,27629.0
2023-05-22,1103070,5928.0
2023-05-23,1123077,74215.0
2023-11-15,1115051,64881.0
2023-11-24,1106071,9318.0
2023-07-19,1125054,17388.0
2023-03-23,1124054,3193.0
2023-03-12,1120073,27447.0
2023-03-05,1122051,19538.0
2023-07-20,1105053,65556.0
2023-03-24,1103065,20494.0
2023-04-02,1103063,5791.0
2023-09-15,1117054,103429.0
2023-07-19,1120052,14537.0
2023-10-19,1108061,16543.0
2023-11-04,1111064,5185.0
2023-09-30,1124056,3139.0
2023-08-10,1124077,85662.0
2023-02-01,1116063,8699.0
2023-02-07,1106091,7904.0
2023-01-03,1109064,9714.0
2023-01-29,1124075,9829.0
2023-02-04,1110053,5974.0
2023-10-26,1104067,6066.0
2023-06-03,1107061,2971.0
2023-06-28,1112057,10846.0
2023-10-14,1105061,18859.0
2023-03-31,1108061,17449.0
2023-05-10,1122061,8268.0
2023-05-20,1114069,7542.0
2023-02-02,1104069,3532.0
2023-11-17,1105053,70815.0
2023-01-24,1122062,6645.0
2023-11-27,1116072,8938.0
2023-07-14,1122057,22809.0
2023-10-18,1124054,3190.0
2023-09-15,1111052,13977.0
2023-05-09,1107057,6793.0
2023-03-01,1111051,7674.0
2023-07-24,1110054,6226.0
2023-12-31,1101073,13337.0
2023-01-27,1116069,17915.0
2023-01-12,1104073,17697.0
2023-02-24,1122062,25727.0
2023-07-09,1107069,11571.0
2023-10-14,1111066,43666.0
2023-12-13,1115061,4366.0
2023-01-28,1101067,7480.0
2023-04-30,1112055,28423.0
2023-09-18,1110064,11498.0
2023-09-15,1119056,63714.0
